Unnamed: 0,Name,Sector,Instrument,Assets(Rs_Cr.),funds_name
85,Cholamandalam Financial Holdings Ltd.,Financial,Equity,11070.904,ICICI Prudential Value Discovery Direct Growth
96,City Union Bank Ltd.,Financial,Equity,5535.452,ICICI Prudential Value Discovery Direct Growth
110,HDFC Bank Ltd.,Financial,Equity,5587.05,Aditya Birla Sun Life ESG Fund Direct Growth
111,Infosys Ltd.,Technology,Equity,5267.79,Aditya Birla Sun Life ESG Fund Direct Growth
112,State Bank of India,Financial,Equity,3990.75,Aditya Birla Sun Life ESG Fund Direct Growth
115,Blue Star Ltd.,Consumer Discretionary,Equity,2793.525,Aditya Birla Sun Life ESG Fund Direct Growth
123,Mahindra & Mahindra Ltd.,Automobile,Equity,1676.115,Aditya Birla Sun Life ESG Fund Direct Growth
125,Kotak Mahindra Bank Ltd.,Financial,Equity,1596.3,Aditya Birla Sun Life ESG Fund Direct Growth
133,Tata Consultancy Services Ltd.,Technology,Equity,1197.225,Aditya Birla Sun Life ESG Fund Direct Growth
134,Syngene International Ltd.,Healthcare,Equity,1037.595,Aditya Birla Sun Life ESG Fund Direct Growth
139,Birlasoft Ltd.,Technology,Equity,718.335,Aditya Birla Sun Life ESG Fund Direct Growth
148,One97 Communications Ltd.,Services,Equity,319.26,Aditya Birla Sun Life ESG Fund Direct Growth
150,HDFC Bank Ltd.,Financial,Equity,45224.448,DSP Equity Opportunities Direct Plan Growth
151,Infosys Ltd.,Technology,Equity,28265.28,DSP Equity Opportunities Direct Plan Growth
152,State Bank of India,Financial,Equity,26852.015999999996,DSP Equity Opportunities Direct Plan Growth
156,Alkem Laboratories Ltd.,Healthcare,Equity,13426.007999999998,DSP Equity Opportunities Direct Plan Growth
157,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,13426.007999999998,DSP Equity Opportunities Direct Plan Growth
158,The Phoenix Mills Ltd.,Construction,Equity,12719.376,DSP Equity Opportunities Direct Plan Growth
160,Mahindra & Mahindra Ltd.,Automobile,Equity,12719.376,DSP Equity Opportunities Direct Plan Growth
162,Maruti Suzuki India Ltd.,Automobile,Equity,12012.744,DSP Equity Opportunities Direct Plan Growth
165,NTPC Ltd.,Energy,Equity,11306.112,DSP Equity Opportunities Direct Plan Growth
171,Ultratech Cement Ltd.,Construction,Equity,10599.48,DSP Equity Opportunities Direct Plan Growth
172,Hindustan Petroleum Corporation Ltd.,Energy,Equity,10599.48,DSP Equity Opportunities Direct Plan Growth
173,Tech Mahindra Ltd.,Technology,Equity,9892.847999999998,DSP Equity Opportunities Direct Plan Growth
174,The Federal Bank Ltd.,Financial,Equity,9892.847999999998,DSP Equity Opportunities Direct Plan Growth
177,Power Finance Corporation Ltd.,Financial,Equity,9186.216,DSP Equity Opportunities Direct Plan Growth
179,Lupin Ltd.,Healthcare,Equity,9186.216,DSP Equity Opportunities Direct Plan Growth
180,Bharat Forge Ltd.,Automobile,Equity,9186.216,DSP Equity Opportunities Direct Plan Growth
184,SBI Life Insurance Company Ltd.,Insurance,Equity,8479.583999999999,DSP Equity Opportunities Direct Plan Growth
186,LIC Housing Finance Ltd.,Financial,Equity,7772.952,DSP Equity Opportunities Direct Plan Growth
192,Bharat Electronics Ltd.,Capital Goods,Equity,7772.952,DSP Equity Opportunities Direct Plan Growth
195,Bharat Petroleum Corporation Ltd.,Energy,Equity,7066.32,DSP Equity Opportunities Direct Plan Growth
196,Kotak Mahindra Bank Ltd.,Financial,Equity,7066.32,DSP Equity Opportunities Direct Plan Growth
202,Max Financial Services Ltd.,Financial,Equity,5653.0560000000005,DSP Equity Opportunities Direct Plan Growth
204,Equitas Small Finance Bank Ltd.,Financial,Equity,5653.0560000000005,DSP Equity Opportunities Direct Plan Growth
213,Reliance Industries Ltd.,Energy,Equity,1743.1920000000002,Tata Resources & Energy Fund Direct Growth
214,Ultratech Cement Ltd.,Construction,Equity,1597.926,Tata Resources & Energy Fund Direct Growth
216,NTPC Ltd.,Energy,Equity,1234.761,Tata Resources & Energy Fund Direct Growth
218,Grasim Industries Ltd.,Construction,Equity,968.44,Tata Resources & Energy Fund Direct Growth
219,Hindalco Industries Ltd.,Metals & Mining,Equity,944.229,Tata Resources & Energy Fund Direct Growth
227,Hindustan Petroleum Corporation Ltd.,Energy,Equity,581.064,Tata Resources & Energy Fund Direct Growth
233,Bharat Petroleum Corporation Ltd.,Energy,Equity,508.431,Tata Resources & Energy Fund Direct Growth
245,State Bank of India,Financial,Equity,9023.772,Kotak ESG Opportunities Fund Direct Growth
247,Infosys Ltd.,Technology,Equity,7703.22,Kotak ESG Opportunities Fund Direct Growth
248,Tata Consultancy Services Ltd.,Technology,Equity,5502.3,Kotak ESG Opportunities Fund Direct Growth
250,HDFC Bank Ltd.,Financial,Equity,4731.978,Kotak ESG Opportunities Fund Direct Growth
251,Housing Development Finance Corporation Ltd.,Financial,Equity,4731.978,Kotak ESG Opportunities Fund Direct Growth
253,Hindalco Industries Ltd.,Metals & Mining,Equity,4291.794,Kotak ESG Opportunities Fund Direct Growth
255,Ultratech Cement Ltd.,Construction,Equity,3631.518,Kotak ESG Opportunities Fund Direct Growth
259,Mahindra & Mahindra Ltd.,Automobile,Equity,2641.104,Kotak ESG Opportunities Fund Direct Growth
261,Bharat Forge Ltd.,Automobile,Equity,2310.9660000000003,Kotak ESG Opportunities Fund Direct Growth
265,Bank Of Baroda,Financial,Equity,1980.828,Kotak ESG Opportunities Fund Direct Growth
266,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1870.782,Kotak ESG Opportunities Fund Direct Growth
268,Reliance Industries Ltd.,Energy,Equity,1760.736,Kotak ESG Opportunities Fund Direct Growth
271,Maruti Suzuki India Ltd.,Automobile,Equity,1430.5980000000002,Kotak ESG Opportunities Fund Direct Growth
278,Hero Motocorp Ltd.,Automobile,Equity,1100.46,Kotak ESG Opportunities Fund Direct Growth
287,Ultratech Cement Ltd.,Construction,Equity,2636.877,Invesco India Infrastructure Fund Direct Growth
293,Bharat Petroleum Corporation Ltd.,Energy,Equity,1619.135,Invesco India Infrastructure Fund Direct Growth
296,Bharat Electronics Ltd.,Capital Goods,Equity,1295.308,Invesco India Infrastructure Fund Direct Growth
305,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1017.742,Invesco India Infrastructure Fund Direct Growth
308,AIA Engineering Ltd.,Metals & Mining,Equity,878.959,Invesco India Infrastructure Fund Direct Growth
318,Hindalco Industries Ltd.,Metals & Mining,Equity,601.393,Invesco India Infrastructure Fund Direct Growth
320,Cummins India Ltd.,Capital Goods,Equity,555.132,Invesco India Infrastructure Fund Direct Growth
322,Infosys Ltd.,Technology,Equity,7189.280000000001,Kotak India EQ Contra Fund Direct Growth
324,HDFC Bank Ltd.,Financial,Equity,6455.68,Kotak India EQ Contra Fund Direct Growth
325,Reliance Industries Ltd.,Energy,Equity,5135.2,Kotak India EQ Contra Fund Direct Growth
327,State Bank of India,Financial,Equity,4841.76,Kotak India EQ Contra Fund Direct Growth
330,Ultratech Cement Ltd.,Construction,Equity,3961.440000000001,Kotak India EQ Contra Fund Direct Growth
332,NTPC Ltd.,Energy,Equity,3521.28,Kotak India EQ Contra Fund Direct Growth
333,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,3227.84,Kotak India EQ Contra Fund Direct Growth
334,Cummins India Ltd.,Capital Goods,Equity,3227.84,Kotak India EQ Contra Fund Direct Growth
336,Maruti Suzuki India Ltd.,Automobile,Equity,3081.1200000000003,Kotak India EQ Contra Fund Direct Growth
337,The Federal Bank Ltd.,Financial,Equity,2787.68,Kotak India EQ Contra Fund Direct Growth
339,Hero Motocorp Ltd.,Automobile,Equity,2494.24,Kotak India EQ Contra Fund Direct Growth
341,Bharat Electronics Ltd.,Capital Goods,Equity,2494.24,Kotak India EQ Contra Fund Direct Growth
342,Tata Consultancy Services Ltd.,Technology,Equity,2494.24,Kotak India EQ Contra Fund Direct Growth
343,Bank Of Baroda,Financial,Equity,2347.52,Kotak India EQ Contra Fund Direct Growth
345,Bharat Forge Ltd.,Automobile,Equity,2347.52,Kotak India EQ Contra Fund Direct Growth
349,Housing Development Finance Corporation Ltd.,Financial,Equity,2347.52,Kotak India EQ Contra Fund Direct Growth
351,Power Finance Corporation Ltd.,Financial,Equity,2200.8,Kotak India EQ Contra Fund Direct Growth
354,Mahindra & Mahindra Ltd.,Automobile,Equity,1907.36,Kotak India EQ Contra Fund Direct Growth
358,SBI Life Insurance Company Ltd.,Insurance,Equity,1907.36,Kotak India EQ Contra Fund Direct Growth
364,Indusind Bank Ltd.,Financial,Equity,1613.92,Kotak India EQ Contra Fund Direct Growth
365,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1467.2,Kotak India EQ Contra Fund Direct Growth
367,Alkem Laboratories Ltd.,Healthcare,Equity,1467.2,Kotak India EQ Contra Fund Direct Growth
369,Hindalco Industries Ltd.,Metals & Mining,Equity,1320.48,Kotak India EQ Contra Fund Direct Growth
371,LIC Housing Finance Ltd.,Financial,Equity,1173.76,Kotak India EQ Contra Fund Direct Growth
376,Jubilant FoodWorks Ltd.,Services,Equity,440.16,Kotak India EQ Contra Fund Direct Growth
382,HDFC Bank Ltd.,Financial,Equity,10303.821,Bandhan Large Cap Fund Direct Growth
383,Reliance Industries Ltd.,Energy,Equity,9679.347,Bandhan Large Cap Fund Direct Growth
385,Infosys Ltd.,Technology,Equity,5828.423999999999,Bandhan Large Cap Fund Direct Growth
388,Housing Development Finance Corporation Ltd.,Financial,Equity,3850.923,Bandhan Large Cap Fund Direct Growth
390,Tata Consultancy Services Ltd.,Technology,Equity,3122.37,Bandhan Large Cap Fund Direct Growth
392,Indusind Bank Ltd.,Financial,Equity,2810.1330000000003,Bandhan Large Cap Fund Direct Growth
394,Ultratech Cement Ltd.,Construction,Equity,2601.975,Bandhan Large Cap Fund Direct Growth
397,State Bank of India,Financial,Equity,2081.58,Bandhan Large Cap Fund Direct Growth
399,Kotak Mahindra Bank Ltd.,Financial,Equity,1873.422,Bandhan Large Cap Fund Direct Growth
405,Maruti Suzuki India Ltd.,Automobile,Equity,1457.1059999999998,Bandhan Large Cap Fund Direct Growth
407,Mahindra & Mahindra Ltd.,Automobile,Equity,1457.1059999999998,Bandhan Large Cap Fund Direct Growth
408,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1248.948,Bandhan Large Cap Fund Direct Growth
411,NTPC Ltd.,Energy,Equity,1144.869,Bandhan Large Cap Fund Direct Growth
412,Hindalco Industries Ltd.,Metals & Mining,Equity,1144.869,Bandhan Large Cap Fund Direct Growth
414,Tech Mahindra Ltd.,Technology,Equity,1144.869,Bandhan Large Cap Fund Direct Growth
415,Cummins India Ltd.,Capital Goods,Equity,1040.79,Bandhan Large Cap Fund Direct Growth
425,Bharat Forge Ltd.,Automobile,Equity,520.395,Bandhan Large Cap Fund Direct Growth
427,HDFC Bank Ltd.,Financial,Equity,12757.095,Mahindra Manulife Multi Cap Fund Direct Growth
428,Reliance Industries Ltd.,Energy,Equity,8662.225,Mahindra Manulife Multi Cap Fund Direct Growth
429,Infosys Ltd.,Technology,Equity,7559.76,Mahindra Manulife Multi Cap Fund Direct Growth
431,Bharat Forge Ltd.,Automobile,Equity,3937.375,Mahindra Manulife Multi Cap Fund Direct Growth
432,Tech Mahindra Ltd.,Technology,Equity,3937.375,Mahindra Manulife Multi Cap Fund Direct Growth
434,Cummins India Ltd.,Capital Goods,Equity,3464.8900000000003,Mahindra Manulife Multi Cap Fund Direct Growth
435,Indusind Bank Ltd.,Financial,Equity,3464.8900000000003,Mahindra Manulife Multi Cap Fund Direct Growth
439,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,3307.3950000000004,Mahindra Manulife Multi Cap Fund Direct Growth
445,Birlasoft Ltd.,Technology,Equity,2834.9100000000003,Mahindra Manulife Multi Cap Fund Direct Growth
446,REC Ltd.,Financial,Equity,2519.92,Mahindra Manulife Multi Cap Fund Direct Growth
456,SKF India Ltd.,Capital Goods,Equity,2204.93,Mahindra Manulife Multi Cap Fund Direct Growth
460,The Federal Bank Ltd.,Financial,Equity,2047.435,Mahindra Manulife Multi Cap Fund Direct Growth
463,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2047.435,Mahindra Manulife Multi Cap Fund Direct Growth
470,NTPC Ltd.,Energy,Equity,1574.95,Mahindra Manulife Multi Cap Fund Direct Growth
485,HDFC Bank Ltd.,Financial,Equity,8299.156,Invesco India Financial Services Fund Direct Growth
487,State Bank of India,Financial,Equity,3885.732,Invesco India Financial Services Fund Direct Growth
488,Kotak Mahindra Bank Ltd.,Financial,Equity,2014.8240000000003,Invesco India Financial Services Fund Direct Growth
489,Equitas Small Finance Bank Ltd.,Financial,Equity,1774.9640000000002,Invesco India Financial Services Fund Direct Growth
492,SBI Life Insurance Company Ltd.,Insurance,Equity,1391.188,Invesco India Financial Services Fund Direct Growth
493,Bank Of Baroda,Financial,Equity,1247.2720000000002,Invesco India Financial Services Fund Direct Growth
497,The Federal Bank Ltd.,Financial,Equity,863.4960000000001,Invesco India Financial Services Fund Direct Growth
498,Can Fin Homes Ltd.,Financial,Equity,815.524,Invesco India Financial Services Fund Direct Growth
499,Indusind Bank Ltd.,Financial,Equity,767.5520000000001,Invesco India Financial Services Fund Direct Growth
506,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,527.6920000000001,Invesco India Financial Services Fund Direct Growth
510,Reliance Industries Ltd.,Energy,Equity,4288.968,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
511,Bharat Electronics Ltd.,Capital Goods,Equity,3684.888,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
513,AIA Engineering Ltd.,Metals & Mining,Equity,2295.504,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
522,Hindalco Industries Ltd.,Metals & Mining,Equity,1933.0560000000005,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
523,Cummins India Ltd.,Capital Goods,Equity,1872.648,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
524,Mahindra & Mahindra Ltd.,Automobile,Equity,1751.832,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
525,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1510.2,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
528,Bharat Forge Ltd.,Automobile,Equity,1208.16,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
533,Maruti Suzuki India Ltd.,Automobile,Equity,966.528,Aditya Birla Sun Life Manufacturing Equity Fund Direct Growth
554,Reliance Industries Ltd.,Energy,Equity,3562.249,Sundaram Equity Fund Direct Growth
555,Infosys Ltd.,Technology,Equity,2982.348,Sundaram Equity Fund Direct Growth
556,HDFC Bank Ltd.,Financial,Equity,2816.662,Sundaram Equity Fund Direct Growth
563,State Bank of India,Financial,Equity,1905.3889999999997,Sundaram Equity Fund Direct Growth
566,Cholamandalam Financial Holdings Ltd.,Financial,Equity,1822.546,Sundaram Equity Fund Direct Growth
567,Tata Consultancy Services Ltd.,Technology,Equity,1739.703,Sundaram Equity Fund Direct Growth
579,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1242.645,Sundaram Equity Fund Direct Growth
580,Mahindra & Mahindra Ltd.,Automobile,Equity,1242.645,Sundaram Equity Fund Direct Growth
581,Bank Of Baroda,Financial,Equity,1242.645,Sundaram Equity Fund Direct Growth
585,SBI Life Insurance Company Ltd.,Financial,Equity,1159.802,Sundaram Equity Fund Direct Growth
593,Hindalco Industries Ltd.,Metals,Equity,994.116,Sundaram Equity Fund Direct Growth
594,Tech Mahindra Ltd.,Technology,Equity,994.116,Sundaram Equity Fund Direct Growth
595,LIC Housing Finance Ltd.,Financial,Equity,994.116,Sundaram Equity Fund Direct Growth
596,Bharat Petroleum Corporation Ltd.,Energy,Equity,911.273,Sundaram Equity Fund Direct Growth
612,Dixon Technologies (India) Ltd.,Engineering,Equity,414.215,Sundaram Equity Fund Direct Growth
614,Ultratech Cement Ltd.,Construction,Equity,414.215,Sundaram Equity Fund Direct Growth
624,State Bank of India,Financial,Equity,13050.925,Bandhan Sterling Value Fund Direct Plan Growth
625,HDFC Bank Ltd.,Financial,Equity,13050.925,Bandhan Sterling Value Fund Direct Plan Growth
626,Tata Consultancy Services Ltd.,Technology,Equity,13050.925,Bandhan Sterling Value Fund Direct Plan Growth
628,Reliance Industries Ltd.,Energy,Equity,11484.814,Bandhan Sterling Value Fund Direct Plan Growth
636,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,10440.74,Bandhan Sterling Value Fund Direct Plan Growth
637,Indusind Bank Ltd.,Financial,Equity,9918.703,Bandhan Sterling Value Fund Direct Plan Growth
638,Bank Of Baroda,Financial,Equity,9918.703,Bandhan Sterling Value Fund Direct Plan Growth
642,NTPC Ltd.,Energy,Equity,8874.628999999999,Bandhan Sterling Value Fund Direct Plan Growth
643,Hero Motocorp Ltd.,Automobile,Equity,8352.592,Bandhan Sterling Value Fund Direct Plan Growth
644,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,8352.592,Bandhan Sterling Value Fund Direct Plan Growth
649,Bharat Petroleum Corporation Ltd.,Energy,Equity,7830.555,Bandhan Sterling Value Fund Direct Plan Growth
652,Tech Mahindra Ltd.,Technology,Equity,7308.517999999999,Bandhan Sterling Value Fund Direct Plan Growth
654,Bharat Forge Ltd.,Automobile,Equity,6786.481,Bandhan Sterling Value Fund Direct Plan Growth
663,Lupin Ltd.,Healthcare,Equity,4698.333,Bandhan Sterling Value Fund Direct Plan Growth
665,LIC Housing Finance Ltd.,Financial,Equity,4698.333,Bandhan Sterling Value Fund Direct Plan Growth
671,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,3132.222,Bandhan Sterling Value Fund Direct Plan Growth
675,HDFC Bank Ltd.,Financial,Equity,82418.23100000001,Franklin India Focused Equity Fund Direct Growth
678,Infosys Ltd.,Technology,Equity,43209.558000000005,Franklin India Focused Equity Fund Direct Growth
682,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,32807.257,Franklin India Focused Equity Fund Direct Growth
684,State Bank of India,Financial,Equity,30406.726,Franklin India Focused Equity Fund Direct Growth
685,Maruti Suzuki India Ltd.,Automobile,Equity,29606.549000000003,Franklin India Focused Equity Fund Direct Growth
687,Cummins India Ltd.,Capital Goods,Equity,24805.487,Franklin India Focused Equity Fund Direct Growth
688,Indusind Bank Ltd.,Financial,Equity,24005.31,Franklin India Focused Equity Fund Direct Growth
691,Reliance Industries Ltd.,Energy,Equity,20804.602000000003,Franklin India Focused Equity Fund Direct Growth
699,Jubilant FoodWorks Ltd.,Services,Equity,11202.478,Franklin India Focused Equity Fund Direct Growth
704,Reliance Industries Ltd.,Energy,Equity,5634.213,Sundaram Focused Fund Direct Growth
705,Housing Development Finance Corporation Ltd.,Financial,Equity,5402.67,Sundaram Focused Fund Direct Growth
706,Infosys Ltd.,Technology,Equity,5171.1269999999995,Sundaram Focused Fund Direct Growth
708,Canara Bank,Financial,Equity,3318.782999999999,Sundaram Focused Fund Direct Growth
709,State Bank of India,Financial,Equity,2932.8779999999997,Sundaram Focused Fund Direct Growth
713,Maruti Suzuki India Ltd.,Automobile,Equity,2083.887,Sundaram Focused Fund Direct Growth
714,Bharat Electronics Ltd.,Capital Goods,Equity,2083.887,Sundaram Focused Fund Direct Growth
729,Fortis Healthcare Ltd.,Healthcare,Equity,1080.534,Sundaram Focused Fund Direct Growth
730,Dixon Technologies (India) Ltd.,Capital Goods,Equity,771.81,Sundaram Focused Fund Direct Growth
734,HDFC Bank Ltd.,Financial,Equity,23345.660000000003,SBI Contra Direct Plan Growth
735,Tech Mahindra Ltd.,Technology,Equity,21549.84,SBI Contra Direct Plan Growth
737,Equitas Small Finance Bank Ltd.,Financial,Equity,19754.020000000004,SBI Contra Direct Plan Growth
740,Housing Development Finance Corporation Ltd.,Financial,Equity,19754.020000000004,SBI Contra Direct Plan Growth
744,Reliance Industries Ltd.,Energy,Equity,16162.38,SBI Contra Direct Plan Growth
745,Infosys Ltd.,Technology,Equity,16162.38,SBI Contra Direct Plan Growth
746,Indian Oil Corporation Ltd.,Energy,Equity,15264.47,SBI Contra Direct Plan Growth
748,State Bank of India,Financial,Equity,13468.65,SBI Contra Direct Plan Growth
756,Hero Motocorp Ltd.,Automobile,Equity,10774.92,SBI Contra Direct Plan Growth
757,Bharat Petroleum Corporation Ltd.,Energy,Equity,9877.010000000002,SBI Contra Direct Plan Growth
767,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,8979.1,SBI Contra Direct Plan Growth
779,Alkem Laboratories Ltd.,Healthcare,Equity,7183.280000000001,SBI Contra Direct Plan Growth
781,Lupin Ltd.,Healthcare,Equity,6285.37,SBI Contra Direct Plan Growth
796,The Phoenix Mills Ltd.,Construction,Equity,4489.55,SBI Contra Direct Plan Growth
806,Housing Development Finance Corporation Ltd.,Financial,Equity,14873.157000000005,Axis Business Cycles Fund Direct Growth
807,Reliance Industries Ltd.,Energy,Equity,14657.604,Axis Business Cycles Fund Direct Growth
810,Ultratech Cement Ltd.,Construction,Equity,7544.355,Axis Business Cycles Fund Direct Growth
811,Tata Consultancy Services Ltd.,Technology,Equity,7544.355,Axis Business Cycles Fund Direct Growth
814,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,5604.378000000001,Axis Business Cycles Fund Direct Growth
816,State Bank of India,Financial,Equity,5173.272,Axis Business Cycles Fund Direct Growth
817,Cholamandalam Financial Holdings Ltd.,Financial,Equity,5173.272,Axis Business Cycles Fund Direct Growth
819,Bharat Electronics Ltd.,Capital Goods,Equity,4311.06,Axis Business Cycles Fund Direct Growth
821,Infosys Ltd.,Technology,Equity,4311.06,Axis Business Cycles Fund Direct Growth
826,NTPC Ltd.,Energy,Equity,3233.295,Axis Business Cycles Fund Direct Growth
827,Bharat Petroleum Corporation Ltd.,Energy,Equity,3233.295,Axis Business Cycles Fund Direct Growth
829,Hindustan Petroleum Corporation Ltd.,Energy,Equity,2371.0830000000005,Axis Business Cycles Fund Direct Growth
830,Tech Mahindra Ltd.,Technology,Equity,2371.0830000000005,Axis Business Cycles Fund Direct Growth
834,Hindustan Petroleum Corporation Ltd.,Energy,Equity,14761.068,ICICI Prudential Midcap Direct Plan Growth
839,Max Financial Services Ltd.,Financial,Equity,11597.982,ICICI Prudential Midcap Direct Plan Growth
842,AIA Engineering Ltd.,Metals & Mining,Equity,9489.258,ICICI Prudential Midcap Direct Plan Growth
844,The Phoenix Mills Ltd.,Construction,Equity,9137.804,ICICI Prudential Midcap Direct Plan Growth
845,Lupin Ltd.,Healthcare,Equity,8786.35,ICICI Prudential Midcap Direct Plan Growth
852,Fortis Healthcare Ltd.,Healthcare,Equity,7029.08,ICICI Prudential Midcap Direct Plan Growth
858,Ultratech Cement Ltd.,Construction,Equity,6326.1720000000005,ICICI Prudential Midcap Direct Plan Growth
861,Jubilant FoodWorks Ltd.,Services,Equity,5623.264,ICICI Prudential Midcap Direct Plan Growth
863,Syngene International Ltd.,Healthcare,Equity,4920.356,ICICI Prudential Midcap Direct Plan Growth
872,Cummins India Ltd.,Capital Goods,Equity,3163.086,ICICI Prudential Midcap Direct Plan Growth
876,Vardhman Textiles Ltd.,Textiles,Equity,2811.632,ICICI Prudential Midcap Direct Plan Growth
887,Cholamandalam Financial Holdings Ltd.,Financial,Equity,2108.7239999999997,ICICI Prudential Midcap Direct Plan Growth
903,The Federal Bank Ltd.,Financial,Equity,3298.9880000000003,Edelweiss Small Cap Fund Direct Growth
906,Can Fin Homes Ltd.,Financial,Equity,2849.1259999999997,Edelweiss Small Cap Fund Direct Growth
909,Syngene International Ltd.,Healthcare,Equity,2849.1259999999997,Edelweiss Small Cap Fund Direct Growth
918,City Union Bank Ltd.,Financial,Equity,2399.264,Edelweiss Small Cap Fund Direct Growth
921,Birlasoft Ltd.,Technology,Equity,2399.264,Edelweiss Small Cap Fund Direct Growth
937,The Phoenix Mills Ltd.,Construction,Equity,1799.448,Edelweiss Small Cap Fund Direct Growth
941,Cummins India Ltd.,Capital Goods,Equity,1649.494,Edelweiss Small Cap Fund Direct Growth
951,Equitas Small Finance Bank Ltd.,Financial,Equity,1349.586,Edelweiss Small Cap Fund Direct Growth
963,LIC Housing Finance Ltd.,Financial,Equity,1049.678,Edelweiss Small Cap Fund Direct Growth
968,Dixon Technologies (India) Ltd.,Capital Goods,Equity,449.862,Edelweiss Small Cap Fund Direct Growth
969,Cholamandalam Financial Holdings Ltd.,Financial,Equity,449.862,Edelweiss Small Cap Fund Direct Growth
996,Jubilant FoodWorks Ltd.,Services,Equity,593.03,ICICI Prudential FMCG Direct Growth
998,HDFC Bank Ltd.,Financial,Equity,98862.876,SBI Flexicap Fund Direct Growth
1000,Infosys Ltd.,Technology,Equity,73754.84400000001,SBI Flexicap Fund Direct Growth
1001,Kotak Mahindra Bank Ltd.,Financial,Equity,64339.331999999995,SBI Flexicap Fund Direct Growth
1003,State Bank of India,Financial,Equity,45508.308,SBI Flexicap Fund Direct Growth
1004,Reliance Industries Ltd.,Energy,Equity,42369.804,SBI Flexicap Fund Direct Growth
1006,Bank Of Baroda,Financial,Equity,39231.3,SBI Flexicap Fund Direct Growth
1011,Hindalco Industries Ltd.,Metals & Mining,Equity,29815.788,SBI Flexicap Fund Direct Growth
1015,Tech Mahindra Ltd.,Technology,Equity,23538.78,SBI Flexicap Fund Direct Growth
1016,Bharat Petroleum Corporation Ltd.,Energy,Equity,21969.528,SBI Flexicap Fund Direct Growth
1017,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,21969.528,SBI Flexicap Fund Direct Growth
1021,Maruti Suzuki India Ltd.,Automobile,Equity,18831.024,SBI Flexicap Fund Direct Growth
1027,Mahindra & Mahindra Ltd.,Automobile,Equity,17261.772,SBI Flexicap Fund Direct Growth
1029,Bharat Forge Ltd.,Automobile,Equity,17261.772,SBI Flexicap Fund Direct Growth
1049,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,10984.764,SBI Flexicap Fund Direct Growth
1073,HDFC Bank Ltd.,Financial,Equity,1528.31,Quant ESG Equity Fund Direct Growth
1074,Reliance Industries Ltd.,Energy,Equity,1356.765,Quant ESG Equity Fund Direct Growth
1075,State Bank of India,Financial,Equity,1278.7899999999995,Quant ESG Equity Fund Direct Growth
1078,Ultratech Cement Ltd.,Construction,Equity,951.2949999999998,Quant ESG Equity Fund Direct Growth
1084,Hindalco Industries Ltd.,Metals & Mining,Equity,514.635,Quant ESG Equity Fund Direct Growth
1096,Housing Development Finance Corporation Ltd.,Financial,Equity,12487.788,Motilal Oswal Long Term Equity Fund Direct Growth
1098,Fortis Healthcare Ltd.,Healthcare,Equity,9420.612,Motilal Oswal Long Term Equity Fund Direct Growth
1100,Infosys Ltd.,Technology,Equity,8325.192000000001,Motilal Oswal Long Term Equity Fund Direct Growth
1101,The Federal Bank Ltd.,Financial,Equity,7887.024,Motilal Oswal Long Term Equity Fund Direct Growth
1102,State Bank of India,Financial,Equity,7887.024,Motilal Oswal Long Term Equity Fund Direct Growth
1104,Jubilant FoodWorks Ltd.,Services,Equity,7229.772,Motilal Oswal Long Term Equity Fund Direct Growth
1105,Cummins India Ltd.,Capital Goods,Equity,6791.604,Motilal Oswal Long Term Equity Fund Direct Growth
1108,Ultratech Cement Ltd.,Construction,Equity,6572.52,Motilal Oswal Long Term Equity Fund Direct Growth
1110,Bharat Forge Ltd.,Automobile,Equity,6134.352,Motilal Oswal Long Term Equity Fund Direct Growth
1112,Indusind Bank Ltd.,Financial,Equity,5915.268000000001,Motilal Oswal Long Term Equity Fund Direct Growth
1123,HDFC Bank Ltd.,Financial,Equity,2190.84,Motilal Oswal Long Term Equity Fund Direct Growth
